DATA;NIVEL;TIPO;CONTA;REDUZIDO;DESCRICAO;ANTERIOR;DEBITOS;CREDITOS;MOVIMENTO;SALDO ATUAL
30/07/2020;7;Resultado;3.1.4.1;384820;COMISSOES SOBRE PREMIOS RETIDOS;3.651.745,29;2.302.584,19;-794.172,36;1.508.411,83;5.160.157,12
30/07/2020;9;Resultado;3.1.4.1.1;329442;COMISSAO S/ PREMIOS EMITIDOS;3.651.745,29;2.302.584,19;-794.172,36;1.508.411,83;5.160.157,12
30/07/2020;11;Resultado;3.1.4.1.1.1;302080;DIRETO;3.651.745,29;2.302.584,19;-794.172,36;1.508.411,83;5.160.157,12
30/07/2020;13;Resultado;3.1.4.1.1.1.1;48775;RISCOS VIGENTES;3.670.467,52;2.299.788,02;-786.968,24;1.512.819,78;5.183.287,30
30/07/2020;13;Resultado;3.1.4.1.1.1.2;48780;RISCOS VIGENTES NAO EMITIDOS;-18.722,23;2.796,17;-7.204,12;-4.407,95;-23.130,18
30/07/2020;7;Resultado;3.1.4.5;314511;VARIACAO DESPESAS COMERCIALIZ DIFERIDAS;77.552,09;437.924,24;-14.486,80;423.437,44;500.989,53
30/07/2020;9;Resultado;3.1.4.5.1;314512;VARIACAO DE COMISSOES DIFERIDAS;77.466,62;437.821,73;-14.486,80;423.334,93;500.801,55
30/07/2020;11;Resultado;3.1.4.5.1.1;235;DIRETO;77.466,62;437.821,73;-14.486,80;423.334,93;500.801,55
30/07/2020;13;Resultado;3.1.4.5.1.1.1;236;RISCOS EMITIDOS;67.667,71;431.113,37;-12.464,98;418.648,39;486.316,10
30/07/2020;13;Resultado;3.1.4.5.1.1.2;634;RISCOS VIGENTES NÃO EMITIDOS;9.798,91;6.708,36;-2.021,82;4.686,54;14.485,45
30/07/2020;9;Resultado;3.1.4.5.8;150;VARIAÇÃO OUTROS CUSTOS AQUIS DIFERIDOS;85,47;102,51;0;102,51;187,98
30/07/2020;11;Resultado;3.1.4.5.8.1;151;VAR OUTROS CUSTOS AQUIS DIFER - PRÓ-LAB;85,47;102,51;0;102,51;187,98
30/07/2020;5;Resultado;3.1.5;50753;OUTRAS RECEITAS E DESPESAS OPERACIONAIS;1.058.951,53;3.449.962,93;-3.906.672,27;-456.709,34;602.242,19
30/07/2020;7;Resultado;3.1.5.1;50768;OUTRAS RECEITAS OPERACIONAIS;-1.372.525,72;0;-605.478,00;-605.478,00;-1.978.003,72
30/07/2020;9;Resultado;3.1.5.1.8;54844;OUTRAS RECEITAS C/ OP. DE SEGUROS;-156.363,69;0;0;0;-156.363,69
30/07/2020;11;Resultado;3.1.5.1.8.9;54864;OUTRAS RECEITAS;-156.363,69;0;0;0;-156.363,69
30/07/2020;13;Resultado;3.1.5.1.8.9.8;54879;OUTRAS;-156.363,69;0;0;0;-156.363,69
30/07/2020;15;Resultado;3.1.5.1.8.9.8.0;51365;OUTRAS RECEITAS;-156.363,69;0;0;0;-156.363,69
30/07/2020;17;Resultado;3.1.5.1.8.9.8.0.0;65387;OUTRAS RECEITAS;-156.363,69;0;0;0;-156.363,69
30/07/2020;19;Resultado;3.1.5.1.8.9.8.0.0.0;65388;OUTRAS RECEITAS;-156.363,69;0;0;0;-156.363,69
30/07/2020;24;Resultado;3.1.5.1.8.9.8.0.0.0.0008;396;OUTRAS RECEITAS - AJUSTES OPERACIONAIS;-156.363,69;0;0;0;-156.363,69
30/07/2020;9;Resultado;3.1.5.1.9;315201;OUTRAS RECEITAS - CONSORCIO DPVAT;-1.216.162,03;0;-605.478,00;-605.478,00;-1.821.640,03
30/07/2020;11;Resultado;3.1.5.1.9.1;315202;CONSORCIO DPVAT;-1.216.162,03;0;-605.478,00;-605.478,00;-1.821.640,03
30/07/2020;13;Resultado;3.1.5.1.9.1.0;315203;CONSORCIO - DPVAT;-1.216.162,03;0;-605.478,00;-605.478,00;-1.821.640,03
30/07/2020;15;Resultado;3.1.5.1.9.1.0.0;315204;CONSORCIO - DPVAT;-1.216.162,03;0;-605.478,00;-605.478,00;-1.821.640,03
30/07/2020;17;Resultado;3.1.5.1.9.1.0.0.0;65389;CONSORCIO - DPVAT;-1.216.162,03;0;-605.478,00;-605.478,00;-1.821.640,03
30/07/2020;19;Resultado;3.1.5.1.9.1.0.0.0.0;65390;CONSORCIO - DPVAT;-1.216.162,03;0;-605.478,00;-605.478,00;-1.821.640,03
30/07/2020;24;Resultado;3.1.5.1.9.1.0.0.0.0.0002;315002;CONSORCIO DPVAT SEGURADORA LIDER;-19.568,03;0;0;0;-19.568,03
30/07/2020;24;Resultado;3.1.5.1.9.1.0.0.0.0.0003;503;CONSORCIO DPVAT -REGULAÇAO;-855.274,00;0;-406.608,00;-406.608,00;-1.261.882,00
30/07/2020;24;Resultado;3.1.5.1.9.1.0.0.0.0.0004;504;CONSORCIO DPVAT - RECEPÇÃO;-341.320,00;0;-198.870,00;-198.870,00;-540.190,00
30/07/2020;7;Resultado;3.1.5.2;50773;OUTRAS DESPESAS OPERACIONAIS;2.431.477,25;3.449.962,93;-3.301.194,27;148.768,66;2.580.245,91
30/07/2020;9;Resultado;3.1.5.2.2;55416;DESPESAS COM COBRANCA;265.534,51;125.536,92;0;125.536,92;391.071,43
30/07/2020;11;Resultado;3.1.5.2.2.4;315220;CONSORCIO DPVAT;265.534,51;125.536,92;0;125.536,92;391.071,43
30/07/2020;13;Resultado;3.1.5.2.2.4.0;315221;CONSORCIO DPVAT;265.534,51;125.536,92;0;125.536,92;391.071,43
30/07/2020;15;Resultado;3.1.5.2.2.4.0.0;315222;CONSORCIO DPVAT;265.534,51;125.536,92;0;125.536,92;391.071,43
30/07/2020;17;Resultado;3.1.5.2.2.4.0.0.0;65391;CONSORCIO DPVAT;265.534,51;125.536,92;0;125.536,92;391.071,43
30/07/2020;19;Resultado;3.1.5.2.2.4.0.0.0.0;65392;CONSORCIO DPVAT;265.534,51;125.536,92;0;125.536,92;391.071,43
30/07/2020;24;Resultado;3.1.5.2.2.4.0.0.0.0.0588;315588;CONSORCIO DPVAT;265.534,51;125.536,92;0;125.536,92;391.071,43
30/07/2020;9;Resultado;3.1.5.2.7;54908;REDUCAO AO VALOR RECUPERAVEL P/ RECEBIV;1.783.974,07;3.119.873,80;-3.272.024,12;-152.150,32;1.631.823,75
30/07/2020;11;Resultado;3.1.5.2.7.1;54928;PREMIOS A RECEBER;1.474.324,23;3.092.207,95;-2.861.927,64;230.280,31;1.704.604,54
30/07/2020;13;Resultado;3.1.5.2.7.1.0;220;PREMIOS A RECEBER;1.474.324,23;3.092.207,95;-2.861.927,64;230.280,31;1.704.604,54
30/07/2020;15;Resultado;3.1.5.2.7.1.0.0;220;PREMIOS A RECEBER;1.474.324,23;3.092.207,95;-2.861.927,64;230.280,31;1.704.604,54
30/07/2020;17;Resultado;3.1.5.2.7.1.0.0.0;65511;PREMIOS A RECEBER;1.474.324,23;3.092.207,95;-2.861.927,64;230.280,31;1.704.604,54
30/07/2020;19;Resultado;3.1.5.2.7.1.0.0.0.0;65512;PREMIOS A RECEBER;1.474.324,23;3.092.207,95;-2.861.927,64;230.280,31;1.704.604,54
30/07/2020;24;Resultado;3.1.5.2.7.1.0.0.0.0.0002;588;PREMIOS A RECEBER - DEDUTIVEL;190.477,37;538.977,43;-258.828,22;280.149,21;470.626,58
30/07/2020;24;Resultado;3.1.5.2.7.1.0.0.0.0.0003;589;PREMIOS A RECEBER - NÃO DEDUTIVEL;1.283.846,86;2.553.230,52;-2.603.099,42;-49.868,90;1.233.977,96
30/07/2020;11;Resultado;3.1.5.2.7.2;54933;OUTROS CREDITOS OPERACIONAIS;309.649,84;25.234,31;-407.664,94;-382.430,63;-72.780,79
30/07/2020;13;Resultado;3.1.5.2.7.2.0;436;RED VLR RECUP - OUTROS CRED OPERACIONAIS;309.649,84;25.234,31;-407.664,94;-382.430,63;-72.780,79
30/07/2020;15;Resultado;3.1.5.2.7.2.0.0;437;RED VLR RECUP - OUTROS CRÉD OPERACIONAIS;309.649,84;25.234,31;-407.664,94;-382.430,63;-72.780,79
30/07/2020;17;Resultado;3.1.5.2.7.2.0.0.0;438;RED VLR RECUP - OUTROS CRED OPERACIONAIS;309.649,84;25.234,31;-407.664,94;-382.430,63;-72.780,79
30/07/2020;19;Resultado;3.1.5.2.7.2.0.0.0.0;439;RED VLR RECUP - OUTROS CRED OPERACIONAIS;309.649,84;25.234,31;-407.664,94;-382.430,63;-72.780,79
30/07/2020;24;Resultado;3.1.5.2.7.2.0.0.0.0.0001;440;RED VLR RECUP -SINISTROS PAGOS RESSEGURO;309.649,84;25.234,31;-407.664,94;-382.430,63;-72.780,79
30/07/2020;11;Resultado;3.1.5.2.7.8;54968;OUTROS CREDITOS;0;2.431,54;-2.431,54;0;0
30/07/2020;13;Resultado;3.1.5.2.7.8.0;315278;OUTROS CREDITOS;0;2.431,54;-2.431,54;0;0
30/07/2020;15;Resultado;3.1.5.2.7.8.0.0;315279;OUTROS CREDITOS;0;2.431,54;-2.431,54;0;0
30/07/2020;17;Resultado;3.1.5.2.7.8.0.0.0;65393;OUTROS CREDITOS;0;2.431,54;-2.431,54;0;0
30/07/2020;19;Resultado;3.1.5.2.7.8.0.0.0.0;65394;OUTROS CREDITOS;0;2.431,54;-2.431,54;0;0
30/07/2020;24;Resultado;3.1.5.2.7.8.0.0.0.0.0001;315280;OUTROS CREDITOS;0;2.431,54;-2.431,54;0;0
30/07/2020;9;Resultado;3.1.5.2.8;54973;OUTRAS DESPESAS C/ OPERACOES DE SEGUROS;372.401,30;204.235,71;-26.310,15;177.925,56;550.326,86
30/07/2020;11;Resultado;3.1.5.2.8.1;54988;DIRETO;123.713,36;56.585,00;0;56.585,00;180.298,36
30/07/2020;13;Resultado;3.1.5.2.8.1.0;208;OUTRAS DESP OPER DIRETO;123.713,36;56.585,00;0;56.585,00;180.298,36
30/07/2020;15;Resultado;3.1.5.2.8.1.0.0;209;OUTRAS DESP OPER DIRETO;123.713,36;56.585,00;0;56.585,00;180.298,36
30/07/2020;17;Resultado;3.1.5.2.8.1.0.0.0;210;OUTRAS DESP OPER DIRETO;123.713,36;56.585,00;0;56.585,00;180.298,36
30/07/2020;19;Resultado;3.1.5.2.8.1.0.0.0.0;211;OUTRAS DESP OPER DIRETO;123.713,36;56.585,00;0;56.585,00;180.298,36
30/07/2020;24;Resultado;3.1.5.2.8.1.0.0.0.0.0004;448;OUTRAS DESP OPER SEGS-REG.DANOS CORP- AZ;107.650,00;53.825,00;0;53.825,00;161.475,00
30/07/2020;24;Resultado;3.1.5.2.8.1.0.0.0.0.0007;505;RESULT APL DUDA IMÓVEIS - PORTOALEGRENSE;4.713,24;0;0;0;4.713,24
30/07/2020;24;Resultado;3.1.5.2.8.1.0.0.0.0.0008;489;RESULT APL PREDIAL LEINDECKER- PORTOALEG;7.505,12;0;0;0;7.505,12
30/07/2020;24;Resultado;3.1.5.2.8.1.0.0.0.0.0017;688;OUTRAS DESP OPER SEGS-VIST CONTRAT SEGS;3.845,00;2.760,00;0;2.760,00;6.605,00
30/07/2020;11;Resultado;3.1.5.2.8.9;315289;OUTRAS DESPESAS;248.687,94;147.650,71;-26.310,15;121.340,56;370.028,50
30/07/2020;13;Resultado;3.1.5.2.8.9.8;315290;OUTRAS DESPESAS;248.687,94;147.650,71;-26.310,15;121.340,56;370.028,50
30/07/2020;15;Resultado;3.1.5.2.8.9.8.0;315291;OUTRAS DESPESAS;248.687,94;147.650,71;-26.310,15;121.340,56;370.028,50
30/07/2020;17;Resultado;3.1.5.2.8.9.8.0.0;65397;OUTRAS DESPESAS;248.687,94;147.650,71;-26.310,15;121.340,56;370.028,50
30/07/2020;19;Resultado;3.1.5.2.8.9.8.0.0.0;65398;OUTRAS DESPESAS;248.687,94;147.650,71;-26.310,15;121.340,56;370.028,50
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0003;304;SERASA S.A.;5.847,71;9.387,54;0;9.387,54;15.235,25
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0005;392;THAYS SILVA ME - ASSESSORIA/PRO-LABORE;23.957,56;16.452,24;-5.000,00;11.452,24;35.409,80
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0007;519;GARANTIA SEGS RECIFE - ASSESSORIA;32.093,64;10.245,34;0;10.245,34;42.338,98
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0008;520;GARANTIA FORTALEZA - ASSESSORIA;25.110,58;10.504,28;0;10.504,28;35.614,86
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0010;522;GAIA REPRESENTAÇÕES - ASSESSORIA;15.465,24;5.762,02;0;5.762,02;21.227,26
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0011;523;GARANTIA JOÃO PESSOA - ASSESSORIA;3.947,52;1.968,85;0;1.968,85;5.916,37
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0012;524;MEDEIROS & FRANÇA REPRES - ASSESSORIA;2.691,35;1.359,77;0;1.359,77;4.051,12
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0014;531;TOTAL TEAM CONSULT - ASSESSORIA;22.872,04;39.426,49;-21.310,15;18.116,34;40.988,38
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0015;547;GARANTIA NATAL - ASSESSORIA;554,05;136,86;0;136,86;690,91
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0016;575;CORPAR ASSESSORIA E CONS COML-ASSESSORIA;1.702,25;2.033,03;0;2.033,03;3.735,28
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0017;582;TARJA SERV TECNICO - ASSESSORIA;36.229,09;16.231,86;0;16.231,86;52.460,95
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0018;583;GENICE LOPES ME - ASSESSORIA;13.579,20;5.987,04;0;5.987,04;19.566,24
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0019;594;RENASEG ASSESSORIA SEGS LTDA -ASSESSORIA;13.788,25;5.872,32;0;5.872,32;19.660,57
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0020;596;JOMPLC UNIAO SEC DO CENTRO OESTE CONSULT;12.863,46;5.042,16;0;5.042,16;17.905,62
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0021;644;ICC ASSESSORIA ADMINISTRATIVA LTDA;1.347,23;546,87;0;546,87;1.894,10
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0023;647;GERES ASSESSORIA ADM - ASSESSORIA;8.088,92;4.407,18;0;4.407,18;12.496,10
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0024;700;RAMAVI ASSES E CONS EMPR LTDA-ASSESSORIA;20.722,33;8.887,21;0;8.887,21;29.609,54
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0025;702;STRAGEVITCH SERV ASSESS - ASSESSORIA;2.766,74;1.103,22;0;1.103,22;3.869,96
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0027;739;BMR ASSESSORIA EM SEGUROS LTDA;4.703,03;2.021,67;0;2.021,67;6.724,70
30/07/2020;24;Resultado;3.1.5.2.8.9.8.0.0.0.0028;748;EXCLUSIVA ASSESSORIA E REPRESENT COMERC;357,75;274,76;0;274,76;632,51
30/07/2020;9;Resultado;3.1.5.2.9;50788;DESPESAS DIVERSAS;9.567,37;316,5;-2.860,00;-2.543,50;7.023,87
30/07/2020;11;Resultado;3.1.5.2.9.1;41;DESPESAS COM PROVISÕES;-610,92;316,5;0;316,5;-294,42
30/07/2020;13;Resultado;3.1.5.2.9.1.3;42;PROVISÕES CIVEIS - NÃO DEDUTIVEL;-3.092,78;0;0;0;-3.092,78
30/07/2020;13;Resultado;3.1.5.2.9.1.4;442;PROVISÕES CIVEIS - EFETIVA;2.481,86;316,5;0;316,5;2.798,36
30/07/2020;11;Resultado;3.1.5.2.9.8;50793;OUTRAS DESPESAS;10.178,29;0;-2.860,00;-2.860,00;7.318,29
30/07/2020;13;Resultado;3.1.5.2.9.8.0;50802;OUTRAS DESPESAS;10.178,29;0;-2.860,00;-2.860,00;7.318,29
30/07/2020;15;Resultado;3.1.5.2.9.8.0.0;50817;OUTRAS DESPESAS;10.178,29;0;-2.860,00;-2.860,00;7.318,29
30/07/2020;17;Resultado;3.1.5.2.9.8.0.0.0;65401;OUTRAS DESPESAS;10.178,29;0;-2.860,00;-2.860,00;7.318,29
30/07/2020;19;Resultado;3.1.5.2.9.8.0.0.0.0;65402;OUTRAS DESPESAS;10.178,29;0;-2.860,00;-2.860,00;7.318,29
30/07/2020;24;Resultado;3.1.5.2.9.8.0.0.0.0.0002;359;OUTRAS DESPESAS - AJUSTES OPERACIONAIS;10.178,29;0;-2.860,00;-2.860,00;7.318,29
30/07/2020;5;Resultado;3.1.9;53;RESULTADO COM OPERAÇÃO DE RESSEGUROS;1.683.577,42;6.314.179,31;-4.523.067,75;1.791.111,56;3.474.688,98
30/07/2020;7;Resultado;3.1.9.1;33;RECEITA COM RESSEGUROS;-2.159.218,71;415.051,46;-1.641.719,93;-1.226.668,47;-3.385.887,18
30/07/2020;9;Resultado;3.1.9.1.1;98;INDENIZAÇÃO DE SINISTROS;-2.005.180,58;371.792,82;-1.517.008,44;-1.145.215,62;-3.150.396,20
30/07/2020;11;Resultado;3.1.9.1.1.1;99;DIRETO;-1.927.768,59;368.005,56;-1.414.704,51;-1.046.698,95;-2.974.467,54
30/07/2020;13;Resultado;3.1.9.1.1.1.1;100;RESSEGURADORA LOCAL;-1.896.494,35;359.283,76;-1.383.455,07;-1.024.171,31;-2.920.665,66
30/07/2020;13;Resultado;3.1.9.1.1.1.2;336;RESSEGURADORA ADMITIDA;-31.274,24;8.721,80;-31.249,44;-22.527,64;-53.801,88
30/07/2020;11;Resultado;3.1.9.1.1.9;608;VARIAÇÃO DE SINISTROS IBNER - PSL;-77.411,99;3.787,26;-102.303,93;-98.516,67;-175.928,66
30/07/2020;13;Resultado;3.1.9.1.1.9.1;609;DIRETO;-36.060,10;3.611,66;-95.773,63;-92.161,97;-128.222,07
30/07/2020;15;Resultado;3.1.9.1.1.9.1.2;611;VARIAÇÃO DE SINISTROS IBNER - PSL JUD;-36.060,10;3.611,66;-95.773,63;-92.161,97;-128.222,07
30/07/2020;13;Resultado;3.1.9.1.1.9.2;612;PDR IBNER;-41.351,89;175,6;-6.530,30;-6.354,70;-47.706,59
30/07/2020;15;Resultado;3.1.9.1.1.9.2.1;613;VARIAÇÃO PDR IBNER - PSL;-41.351,89;175,6;-6.530,30;-6.354,70;-47.706,59
30/07/2020;9;Resultado;3.1.9.1.2;258;DESPESAS COM SINISTROS;-79.626,57;3.250,00;-122.662,02;-119.412,02;-199.038,59
30/07/2020;11;Resultado;3.1.9.1.2.1;259;DIRETO;-79.626,57;3.250,00;-122.662,02;-119.412,02;-199.038,59
30/07/2020;13;Resultado;3.1.9.1.2.1.1;260;RESSEGURADORA LOCAL;-74.028,39;250;-104.109,48;-103.859,48;-177.887,87
30/07/2020;13;Resultado;3.1.9.1.2.1.2;338;RESSEGURADORA ADMITIDA;-5.598,18;3.000,00;-18.243,95;-15.243,95;-20.842,13
30/07/2020;13;Resultado;3.1.9.1.2.1.3;339;RESSEGURADORA EVENTUAL;0;0;-308,59;-308,59;-308,59
30/07/2020;9;Resultado;3.1.9.1.3;143;VAR PROV SIN OCORRID MAS NÃO AVISADOS;18.399,55;36.524,52;-1.651,87;34.872,65;53.272,20
30/07/2020;11;Resultado;3.1.9.1.3.1;144;PROV SIN OCORRIDOS MAS NÃO AVISADOS;18.399,55;36.524,52;-1.651,87;34.872,65;53.272,20
30/07/2020;13;Resultado;3.1.9.1.3.1.1;145;DIRETO;18.399,55;36.524,52;-1.651,87;34.872,65;53.272,20
30/07/2020;9;Resultado;3.1.9.1.4;605;VARIAÇÃO DE DESPESAS RELACIONADAS IBNR;-92.811,11;3.484,12;-397,6;3.086,52;-89.724,59
30/07/2020;11;Resultado;3.1.9.1.4.1;606;VARIAÇÃO DESP RELAC IBNR - ADM;-84.091,51;3.078,55;-394,51;2.684,04;-81.407,47
30/07/2020;11;Resultado;3.1.9.1.4.2;607;VARIAÇÃO DESP RELAC IBNR - JUD;-8.719,60;405,57;-3,09;402,48;-8.317,12
30/07/2020;7;Resultado;3.1.9.3;57;DESPESAS COM RESSEGUROS;3.827.145,29;5.889.227,91;-2.881.305,82;3.007.922,09;6.835.067,38
30/07/2020;9;Resultado;3.1.9.3.1;56;PREMIOS DE RESSEGUROS;3.174.085,10;5.809.145,66;-2.196.366,49;3.612.779,17;6.786.864,27
30/07/2020;11;Resultado;3.1.9.3.1.1;59;DIRETO;3.221.775,77;5.800.167,39;-2.175.832,16;3.624.335,23;6.846.111,00
30/07/2020;13;Resultado;3.1.9.3.1.1.1;61;RESSEGURADORA LOCAL;3.429.617,91;3.996.738,93;-1.921.042,09;2.075.696,84;5.505.314,75
30/07/2020;15;Resultado;3.1.9.3.1.1.1.1;62;PRÊMIOS;4.933.934,05;3.646.043,39;-1.165.395,56;2.480.647,83;7.414.581,88
30/07/2020;15;Resultado;3.1.9.3.1.1.1.2;163;COMISSÕES S/PRÊMIOS CEDIDOS EM RESSEGURO;-1.504.316,14;350.695,54;-755.646,53;-404.950,99;-1.909.267,13
30/07/2020;13;Resultado;3.1.9.3.1.1.2;324;RESSEGURADORA ADMITIDA;-140.576,74;1.803.364,66;-254.726,27;1.548.638,39;1.408.061,65
30/07/2020;15;Resultado;3.1.9.3.1.1.2.1;325;PRÊMIOS;-131.050,68;1.784.904,89;-56.270,17;1.728.634,72;1.597.584,04
30/07/2020;15;Resultado;3.1.9.3.1.1.2.2;164;COMISSÕES S/PRÊMIOS CEDIDOS EM RESSEGURO;-9.526,06;18.459,77;-198.456,10;-179.996,33;-189.522,39
30/07/2020;13;Resultado;3.1.9.3.1.1.3;326;RESSEGURADORA EVENTUAL;-67.265,40;63,8;-63,8;0;-67.265,40
30/07/2020;15;Resultado;3.1.9.3.1.1.3.1;327;PRÊMIOS;-67.265,40;47,26;-47,26;0;-67.265,40
30/07/2020;15;Resultado;3.1.9.3.1.1.3.2;160;COMISSÕES S/PRÊMIOS CEDIDOS EM RESSEGURO;0;16,54;-16,54;0;0
30/07/2020;11;Resultado;3.1.9.3.1.5;187;RESTITUIÇÃO DE RESSEGUROS;-43.994,71;2.354,86;-7.528,68;-5.173,82;-49.168,53
30/07/2020;13;Resultado;3.1.9.3.1.5.1;188;RESSEGURADORA LOCAL;-62.850,05;0;-6.085,75;-6.085,75;-68.935,80
30/07/2020;13;Resultado;3.1.9.3.1.5.2;189;RESSEGURADORA ADMITIDA;0;0;-1.442,93;-1.442,93;-1.442,93
30/07/2020;13;Resultado;3.1.9.3.1.5.4;195;(-) COMISSÃO S/RESTITUIÇÃO RESSEG LOCAL;18.855,34;1.849,83;0;1.849,83;20.705,17
30/07/2020;13;Resultado;3.1.9.3.1.5.5;196;(-) COMISSÃO S/RESTITUIÇÃO RESSEG ADMIT;0;505,03;0;505,03;505,03
30/07/2020;11;Resultado;3.1.9.3.1.6;633;PREMIOS - RISCOS VIGENTES NÃO EMITIDOS;-3.695,96;6.623,41;-13.005,65;-6.382,24;-10.078,20
30/07/2020;13;Resultado;3.1.9.3.1.6.1;635;PREMIOS RISCOS VIGENTES NÃO EMITIDOS;-3.695,96;6.623,41;-13.005,65;-6.382,24;-10.078,20
30/07/2020;9;Resultado;3.1.9.3.2;165;VARIAÇÃO DA DESPESA DE RESSEGURO;653.060,19;80.082,25;-684.939,33;-604.857,08;48.203,11
30/07/2020;11;Resultado;3.1.9.3.2.1;166;PROVISÃO DE PREMIOS NÃO GANHOS;649.364,22;73.122,22;-684.361,53;-611.239,31;38.124,91
30/07/2020;13;Resultado;3.1.9.3.2.1.1;167;PROVISÃO DE PREMIOS NÃO GANHOS;649.364,22;73.122,22;-684.361,53;-611.239,31;38.124,91
30/07/2020;11;Resultado;3.1.9.3.2.9;146;OUTRAS PROVISÕES;3.695,97;6.960,03;-577,8;6.382,23;10.078,20
30/07/2020;13;Resultado;3.1.9.3.2.9.1;147;OUTRAS PROVISÕES - PPNG RVNE;3.695,97;6.960,03;-577,8;6.382,23;10.078,20
30/07/2020;7;Resultado;3.1.9.4;249;SALVADOS E RESSARCIMENTOS A RESSEGURADOR;15.650,84;9.899,94;-42;9.857,94;25.508,78
30/07/2020;9;Resultado;3.1.9.4.1;250;SALVADOS;14.432,12;7.698,34;-42;7.656,34;22.088,46
30/07/2020;11;Resultado;3.1.9.4.1.1;251;DIRETO;14.432,12;7.698,34;-42;7.656,34;22.088,46
30/07/2020;13;Resultado;3.1.9.4.1.1.1;252;RESSEGURADORA LOCAL;15.390,92;7.698,34;-42;7.656,34;23.047,26
30/07/2020;13;Resultado;3.1.9.4.1.1.2;340;RESSEGURADORA ADMITIDA;-958,8;0;0;0;-958,8
30/07/2020;9;Resultado;3.1.9.4.2;238;RESSARCIMENTOS;1.218,72;2.201,60;0;2.201,60;3.420,32
30/07/2020;11;Resultado;3.1.9.4.2.1;267;DIRETO;1.218,72;2.201,60;0;2.201,60;3.420,32
30/07/2020;13;Resultado;3.1.9.4.2.1.1;269;RESSEGURADORA LOCAL;1.218,72;2.201,60;0;2.201,60;3.420,32
30/07/2020;3;Resultado;3.5;370003;DESPESAS ADMINISTRATIVAS;5.154.512,88;2.178.609,87;-93.860,43;2.084.749,44;7.239.262,32
30/07/2020;5;Resultado;3.5.1;370012;DESPESAS COM PESSOAL PROPRIO;2.091.786,39;984.174,91;-60.653,83;923.521,08;3.015.307,47
30/07/2020;7;Resultado;3.5.1.1;351186;DESPESAS COM PESSOAL PROPRIO;2.091.786,39;984.174,91;-60.653,83;923.521,08;3.015.307,47
30/07/2020;9;Resultado;3.5.1.1.1;370021;DESPESAS COM ADMINISTRACAO;102.144,13;56.669,39;0;56.669,39;158.813,52
30/07/2020;11;Resultado;3.5.1.1.1.1;370030;HONORARIOS DA DIRETORIA;100.000,00;55.815,50;0;55.815,50;155.815,50
30/07/2020;11;Resultado;3.5.1.1.1.9;586;ALIMENTAÇÃO - DIRETORIA;2.144,13;853,89;0;853,89;2.998,02
30/07/2020;9;Resultado;3.5.1.1.2;370102;DESPESAS COM EMPREGADOS;980.888,16;541.045,11;-1.344,11;539.701,00;1.520.589,16
30/07/2020;11;Resultado;3.5.1.1.2.0;714;DESPESAS COM EMPREGADOS;1.980,00;479,03;0;479,03;2.459,03
30/07/2020;13;Resultado;3.5.1.1.2.0.0;715;DESPESAS COM EMPREGADOS;1.980,00;479,03;0;479,03;2.459,03
30/07/2020;15;Resultado;3.5.1.1.2.0.0.0;716;DESPESAS COM EMPREGADOS;1.980,00;479,03;0;479,03;2.459,03
30/07/2020;17;Resultado;3.5.1.1.2.0.0.0.0;717;DESPESAS COM EMPREGADOS;1.980,00;479,03;0;479,03;2.459,03
30/07/2020;19;Resultado;3.5.1.1.2.0.0.0.0.0;718;DESPESAS COM EMPREGADOS;1.980,00;479,03;0;479,03;2.459,03
30/07/2020;24;Resultado;3.5.1.1.2.0.0.0.0.0.0001;719;BOLSA AUXILIO ESTAGIARIO;1.980,00;479,03;0;479,03;2.459,03
30/07/2020;11;Resultado;3.5.1.1.2.1;370111;ORDENADOS;738.144,40;396.037,00;-1.303,15;394.733,85;1.132.878,25
30/07/2020;11;Resultado;3.5.1.1.2.2;370120;SERVICOS EXTRAORDINARIOS;36.236,62;22.325,14;0;22.325,14;58.561,76
30/07/2020;11;Resultado;3.5.1.1.2.4;351124;13 SALARIO / FERIAS;175.683,55;111.611,28;-40,96;111.570,32;287.253,87
